1.Parameters:
----------------------------------------------------------------------------
.	md_steps 2000
.	A 5
.	B 5
.	C 5
.	max_step 20
.	max_sub_step 20
.	solid_cutoff 0.750000
.	liquid_cutoff 0.200000
.	Mode
.done

2.build mode...
----------------------------------------------------------------------------
.	Relaxing...
.	Recheck the solid temperature: 
.		500.00 solid
.		1000.00 solid
.		1500.00 liquid

.	Recheck the liquid Temperature 
.		 2000.00 liquid
.		 1500.00 liquid
.		 1000.00 solid
3. Melting Temperature Search Start.
----------------------------------------------------------------------------
.	heating up start. MD Steps:5000 From:1000.00K to 1500.00K

TP_0_0		steps:	temperature:	pressure:	volume:
TP_1_0		354	1058.585844	910.489614	25746.403632
TP_1_0		355	1058.137552	921.892099	25748.070604
TP_1_0		356	1057.542568	924.642011	25751.054179
TP_1_0		357	1056.798463	918.461890	25755.348840
TP_1_0		358	1055.902375	903.547131	25760.936799
TP_1_0		359	1054.851066	880.482171	25767.788315
TP_1_0		360	1053.641080	849.231409	25775.862544
TP_1_0		361	1052.269163	810.521849	25785.107471
TP_1_0		362	1050.732411	764.654799	25795.460924
TP_1_0		363	1049.028621	712.140168	25806.850969
TP_1_0		364	1047.156703	654.003359	25819.196589
TP_1_0		365	1045.116938	590.738206	25832.409111
TP_1_0		366	1042.911348	523.235928	25846.392872
TP_1_0		367	1040.543650	452.153375	25861.046461
TP_1_0		368	1038.019416	378.415684	25876.263637
TP_1_0		369	1035.346158	302.647777	25891.934650
TP_1_0		370	1032.533115	225.434584	25907.947135
TP_1_0		371	1029.591093	147.870785	25924.186972
TP_1_0		372	1026.532352	70.588674	25940.539891
TP_1_0		373	1023.370407	-6.142697	25956.892421
TP_1_0		374	1020.119657	-81.009458	25973.132312
TP_1_0		375	1016.795357	-153.444023	25989.150491
TP_1_0		376	1013.413463	-223.368859	26004.841924
TP_1_0		377	1009.990639	-290.009672	26020.105764
TP_1_0		378	1006.544270	-352.965438	26034.846511
TP_1_0		379	1003.092581	-411.804282	26048.974616
TP_1_0		380	999.654833	-466.478145	26062.407129
TP_1_0		381	996.251445	-516.521384	26075.067757
TP_1_0		382	992.904113	-561.654531	26086.887547
TP_1_0		383	989.635732	-602.061972	26097.805266
TP_1_0		384	986.470379	-637.627423	26107.767095
TP_1_0		385	983.433062	-668.253513	26116.726762
TP_1_0		386	980.549302	-694.026101	26124.645633
TP_1_0		387	977.844831	-715.075423	26131.492535
TP_1_0		388	975.345123	-731.718384	26137.243505
TP_1_0		389	973.074618	-743.582464	26141.881264
TP_1_0		390	971.056073	-750.947506	26145.395715
TP_1_0		391	969.309930	-754.345404	26147.783469
TP_1_0		392	967.853629	-753.593598	26149.047006
TP_1_0		393	966.701065	-748.977964	26149.194900
TP_1_0		394	965.862122	-740.617970	26148.241350
TP_1_0		395	965.342145	-728.599449	26146.205962
TP_1_0		396	965.141795	-712.953326	26143.113588
TP_1_0		397	965.257159	-694.082576	26138.994245
TP_1_0		398	965.679842	-672.118671	26133.882491
TP_1_0		399	966.397214	-647.123741	26127.817201
TP_1_0		400	967.392880	-618.631329	26120.841454
TP_1_0		401	968.647168	-586.961021	26113.003197
TP_1_0		402	970.137496	-552.137668	26104.354738
TP_1_0		403	971.839184	-514.510630	26094.952685
TP_1_0		404	973.726101	-473.769402	26084.857398
TP_1_0		405	975.771208	-430.103357	26074.133411
TP_1_0		406	977.947088	-383.363604	26062.849118
TP_1_0		407	980.226514	-334.001448	26051.076947
TP_1_0		408	982.583067	-281.805869	26038.892658
TP_1_0		409	984.991445	-227.318976	26026.375602
TP_1_0		410	987.427718	-170.581437	26013.607883
TP_1_0		411	989.869683	-112.152380	26000.674252
TP_1_0		412	992.297237	-52.181098	25987.661248
TP_1_0		413	994.692452	9.026491	25974.656950
TP_1_0		414	997.039795	70.591443	25961.750497
TP_1_0		415	999.326154	132.396943	25949.030789
TP_1_0		416	1001.540823	193.728025	25936.586315
TP_1_0		417	1003.675710	254.039369	25924.504119
TP_1_0		418	1005.725250	312.843397	25912.869031
TP_1_0		419	1007.686207	369.405273	25901.762996
TP_1_0		420	1009.557692	423.100452	25891.264065
TP_1_0		421	1011.340957	473.402980	25881.445554
TP_1_0		422	1013.039149	519.489747	25872.375372
TP_1_0		423	1014.657048	560.972064	25864.114915
TP_1_0		424	1016.200663	596.904217	25856.718616
TP_1_0		425	1017.676955	627.085014	25850.232677
TP_1_0		426	1019.093405	650.973046	25844.694897
TP_1_0		427	1020.457615	668.454366	25840.133994
TP_1_0		428	1021.776959	678.851187	25836.569545
TP_1_0		429	1023.058308	682.047502	25834.011091
TP_1_0		430	1024.307575	678.033421	25832.458060
TP_1_0		431	1025.529561	667.234704	25831.899807
TP_1_0		432	1026.727900	649.105866	25832.316285
TP_1_0		433	1027.905018	623.887701	25833.677284
TP_1_0		434	1029.062180	592.329200	25835.942792
TP_1_0		435	1030.199453	554.432826	25839.064083
TP_1_0		436	1031.315864	510.572104	25842.983704
TP_1_0		437	1032.409690	461.267409	25847.635990
TP_1_0		438	1033.478641	407.170651	25852.947786
TP_1_0		439	1034.520010	349.093384	25858.839353
TP_1_0		440	1035.530903	287.926557	25865.225506
TP_1_0		441	1036.508507	224.439765	25872.016861
TP_1_0		442	1037.450031	159.385986	25879.120914
TP_1_0		443	1038.352749	93.739967	25886.443097
TP_1_0		444	1039.214134	28.490794	25893.888167
TP_1_0		445	1040.031806	-36.105034	25901.361609
TP_1_0		446	1040.803605	-98.904029	25908.769998
