1.Parameters:
----------------------------------------------------------------------------
.	md_steps 2000
.	A 5
.	B 5
.	C 5
.	max_step 20
.	max_sub_step 20
.	solid_cutoff 0.750000
.	liquid_cutoff 0.200000
.	Mode
.	build defect 1 0 1
.	size	0.500000	0.500000	0.500000	0.000000	0.000000	0.000000
.	pos	0.500000	0.500000	0.500000	0.000000	0.000000	0.000000
.	rot	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
.done

2.build mode...
----------------------------------------------------------------------------
.	Relaxing...
.	Recheck the solid temperature: 
.		500.00 solid
.		1000.00 solid
.		1500.00 liquid

.	Recheck the liquid Temperature 
.		 1500.00 liquid
.		 1000.00 solid
3. Melting Temperature Search Start.
----------------------------------------------------------------------------
.	heating up start. MD Steps:5000 From:1000.00K to 1500.00K

TP_0_0		steps:	temperature:	pressure:	volume:
TP_1_0		362	984.181035	2093.643277	12081.018721
TP_1_0		363	985.978030	2172.854638	12077.998680
TP_1_0		364	987.705491	2252.198989	12075.005277
TP_1_0		365	989.369516	2322.576513	12072.038951
TP_1_0		366	990.975355	2390.453955	12069.100075
TP_1_0		367	992.512615	2453.968385	12066.189002
TP_1_0		368	993.969989	2515.251851	12063.306054
TP_1_0		369	995.338146	2575.492733	12060.451534
TP_1_0		370	996.610119	2634.868875	12057.625737
TP_1_0		371	997.780704	2693.213925	12054.828952
TP_1_0		372	998.846879	2750.152448	12052.061458
TP_1_0		373	999.808970	2805.790286	12049.323524
TP_1_0		374	1000.671698	2860.565589	12046.615408
TP_1_0		375	1001.444498	2914.466846	12043.937363
TP_1_0		376	1002.145128	2963.051165	12041.289634
TP_1_0		377	1002.794002	3009.277322	12038.672426
TP_1_0		378	1003.408254	3053.922416	12036.085929
TP_1_0		379	1004.008788	3093.566184	12033.530319
TP_1_0		380	1004.620010	3128.945531	12031.005738
TP_1_0		381	1005.262811	3159.472193	12028.512295
TP_1_0		382	1005.956190	3186.184373	12026.050068
TP_1_0		383	1006.722722	3207.709161	12023.619103
TP_1_0		384	1007.585914	3223.500485	12021.219414
TP_1_0		385	1008.566693	3239.126481	12018.850972
TP_1_0		386	1009.683397	3252.380870	12016.513746
TP_1_0		387	1010.953601	3266.107633	12014.207693
TP_1_0		388	1012.398714	3277.445281	12011.932771
TP_1_0		389	1014.038296	3289.225364	12009.688922
TP_1_0		390	1015.883790	3304.978865	12007.476095
TP_1_0		391	1017.940936	3326.071650	12005.294264
TP_1_0		392	1020.212052	3353.092793	12003.143446
TP_1_0		393	1022.694517	3388.927968	12001.023698
TP_1_0		394	1025.381618	3432.022807	11998.935143
TP_1_0		395	1028.261907	3483.416799	11996.877954
TP_1_0		396	1031.317399	3542.751552	11994.852366
TP_1_0		397	1034.522884	3606.941648	11992.858667
TP_1_0		398	1037.848247	3678.256983	11990.897182
TP_1_0		399	1041.260696	3754.248819	11988.968285
TP_1_0		400	1044.723283	3834.446582	11987.072384
TP_1_0		401	1048.196739	3916.803202	11985.209915
TP_1_0		402	1051.643354	3994.175398	11983.381328
TP_1_0		403	1055.026805	4076.945705	11981.587039
TP_1_0		404	1058.313569	4164.635951	11979.827500
TP_1_0		405	1061.475523	4256.556069	11978.103197
TP_1_0		406	1064.490018	4351.987468	11976.414645
TP_1_0		407	1067.339730	4450.474797	11974.762385
TP_1_0		408	1070.018236	4546.927040	11973.146976
TP_1_0		409	1072.521798	4639.268361	11971.568963
TP_1_0		410	1074.842579	4728.840968	11970.028861
TP_1_0		411	1076.974418	4816.735783	11968.527164
TP_1_0		412	1078.911295	4904.164872	11967.064353
TP_1_0		413	1080.637836	4983.915200	11965.640905
TP_1_0		414	1082.144209	5061.490890	11964.257242
TP_1_0		415	1083.438304	5136.949775	11962.913770
TP_1_0		416	1084.532309	5210.595165	11961.610882
TP_1_0		417	1085.443179	5283.850810	11960.348954
TP_1_0		418	1086.193210	5356.097637	11959.128362
TP_1_0		419	1086.809128	5426.672788	11957.949473
TP_1_0		420	1087.323758	5490.648683	11956.812644
TP_1_0		421	1087.771237	5552.047805	11955.718184
TP_1_0		422	1088.182254	5612.195323	11954.666384
TP_1_0		423	1088.583944	5669.471171	11953.657528
TP_1_0		424	1088.999262	5723.811026	11952.691877
TP_1_0		425	1089.449064	5776.777809	11951.769675
TP_1_0		426	1089.952938	5827.699556	11950.891155
TP_1_0		427	1090.523166	5870.799162	11950.056537
TP_1_0		428	1091.167253	5910.834415	11949.265985
TP_1_0		429	1091.894618	5948.063781	11948.519644
TP_1_0		430	1092.721268	5977.330168	11947.817640
TP_1_0		431	1093.665194	5999.170824	11947.160041
TP_1_0		432	1094.735425	6012.889193	11946.546866
TP_1_0		433	1095.931814	6022.060234	11945.978079
TP_1_0		434	1097.248070	6024.835379	11945.453610
TP_1_0		435	1098.674926	6021.034544	11944.973348
TP_1_0		436	1100.200695	6010.830575	11944.537136
TP_1_0		437	1101.803752	5989.097261	11944.144775
TP_1_0		438	1103.464451	5953.477566	11943.795984
TP_1_0		439	1105.168237	5911.467037	11943.490388
TP_1_0		440	1106.896292	5864.167271	11943.227568
TP_1_0		441	1108.630542	5813.482910	11943.007070
TP_1_0		442	1110.352753	5761.958246	11942.828421
TP_1_0		443	1112.044533	5709.147886	11942.691140
TP_1_0		444	1113.687869	5656.372871	11942.594744
TP_1_0		445	1115.267635	5605.763366	11942.538752
TP_1_0		446	1116.774760	5553.674458	11942.522697
TP_1_0		447	1118.199762	5503.968989	11942.546110
TP_1_0		448	1119.527102	5453.706951	11942.608536
TP_1_0		449	1120.740518	5405.669126	11942.709522
TP_1_0		450	1121.826080	5359.984260	11942.848631
TP_1_0		451	1122.769107	5314.077167	11943.025445
TP_1_0		452	1123.554884	5270.692180	11943.239547
TP_1_0		453	1124.171046	5230.353830	11943.490541
TP_1_0		454	1124.606632	5192.854703	11943.778053
TP_1_0		455	1124.851637	5157.741435	11944.101731
TP_1_0		456	1124.897029	5124.452655	11944.461243
TP_1_0		457	1124.734744	5092.501165	11944.856271
TP_1_0		458	1124.357371	5060.937193	11945.286507
TP_1_0		459	1123.761036	5028.596176	11945.751649
TP_1_0		460	1122.945170	4996.858417	11946.251390
TP_1_0		461	1121.910386	4965.279417	11946.785431
TP_1_0		462	1120.659943	4933.804316	11947.353471
TP_1_0		463	1119.197467	4905.711582	11947.955217
TP_1_0		464	1117.532265	4875.879945	11948.590397
TP_1_0		465	1115.669975	4845.775711	11949.258730
