1.Parameters:
----------------------------------------------------------------------------
.	md_steps 2000
.	A 5
.	B 5
.	C 5
.	max_step 20
.	max_sub_step 20
.	solid_cutoff 0.750000
.	liquid_cutoff 0.200000
.	Mode
.done

2.build mode...
----------------------------------------------------------------------------
.	Relaxing...
.	Recheck the solid temperature: 
.		3500.00 solid
.		4000.00 liquid

.	Recheck the liquid Temperature 
.		 4500.00 liquid
.		 4000.00 liquid
.		 3500.00 solid
3. Melting Temperature Search Start.
----------------------------------------------------------------------------
.	heating up start. MD Steps:5000 From:3500.00K to 4000.00K

TP_0_0		steps:	temperature:	pressure:	volume:
TP_1_0		259	3244.039054	8445.677124	10997.841825
TP_1_0		260	3244.387944	8750.990256	11001.631851
TP_1_0		261	3243.315663	9124.223348	11005.388112
TP_1_0		262	3240.473491	9550.204065	11009.111285
TP_1_0		263	3235.576873	10006.453379	11012.802080
TP_1_0		264	3228.541339	10465.372256	11016.461224
TP_1_0		265	3219.582413	10886.350992	11020.089436
TP_1_0		266	3209.252147	11219.944672	11023.687405
TP_1_0		267	3198.394154	11410.917237	11027.255745
TP_1_0		268	3187.998392	11404.898864	11030.794957
TP_1_0		269	3178.964790	11159.865666	11034.305391
TP_1_0		270	3171.858392	10654.957331	11037.787214
TP_1_0		271	3166.791126	9890.674236	11041.240394
TP_1_0		272	3163.503211	8891.550978	11044.664706
TP_1_0		273	3161.583768	7694.170273	11048.059748
TP_1_0		274	3160.686032	6343.599536	11051.424973
TP_1_0		275	3160.618418	4886.587893	11054.759724
TP_1_0		276	3161.277204	3371.208599	11058.063268
TP_1_0		277	3162.477856	1849.107318	11061.334834
TP_1_0		278	3163.825063	375.015077	11064.573653
TP_1_0		279	3164.762465	-994.887120	11067.779000
TP_1_0		280	3164.809194	-2213.159655	11070.950232
TP_1_0		281	3163.826416	-3252.079380	11074.086828
TP_1_0		282	3162.143272	-4102.406576	11077.188407
TP_1_0		283	3160.505006	-4780.355812	11080.254733
TP_1_0		284	3159.920505	-5314.952430	11083.285703
TP_1_0		285	3161.483707	-5744.248318	11086.281323
TP_1_0		286	3166.183980	-6111.135375	11089.241677
TP_1_0		287	3174.707355	-6448.006930	11092.166896
TP_1_0		288	3187.263362	-6777.891828	11095.057131
TP_1_0		289	3203.494867	-7106.455499	11097.912538
TP_1_0		290	3222.504977	-7418.931470	11100.733271
TP_1_0		291	3242.981623	-7690.794945	11103.519494
TP_1_0		292	3263.372803	-7885.729662	11106.271399
TP_1_0		293	3282.065782	-7966.370679	11108.989234
TP_1_0		294	3297.538345	-7896.753488	11111.673333
TP_1_0		295	3308.468033	-7648.504421	11114.324137
TP_1_0		296	3313.799643	-7204.272841	11116.942222
